Format Version,1.23,Take Name,Paola_pasillo_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-10-14 05.37.29.050 P. M.,Total Frames in Take,1773,Total Exported Frames,1773,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
37,0.370000,-0.110605,0.853996,1.164804,-0.198955,0.682898,1.240142,-0.157820,0.276515,1.269662,-0.047320,0.047107,1.342142,-0.126390,0.433450,1.252418,-0.097902,0.069491,1.283294,-0.093188,0.049705,1.151127,0.152047,0.847012,1.193323,0.209762,0.692538,1.269688,0.166391,0.254827,1.308506,0.051696,0.049322,1.371568,0.137362,0.431400,1.278076,0.107247,0.070309,1.328972,0.099999,0.051052,1.181521,-0.004229,0.894348,1.370596
38,0.380000,-0.111713,0.854244,1.164135,-0.200148,0.682604,1.239666,-0.158373,0.276320,1.269855,-0.047417,0.046946,1.342087,-0.127320,0.433284,1.252562,-0.098194,0.069516,1.283431,-0.093221,0.049605,1.151110,0.150561,0.847168,1.193135,0.208428,0.692666,1.269312,0.165809,0.255104,1.308098,0.051611,0.049402,1.371469,0.136368,0.431528,1.277262,0.107159,0.070402,1.328897,0.099914,0.050900,1.181451,-0.005863,0.894204,1.370321
39,0.390000,-0.112834,0.854637,1.163318,-0.201502,0.682399,1.239245,-0.158947,0.276114,1.270036,-0.047554,0.046790,1.342053,-0.128252,0.433123,1.252687,-0.098593,0.069618,1.283613,-0.093257,0.049538,1.151089,0.149056,0.847325,1.192983,0.207066,0.692800,1.268989,0.165237,0.255396,1.307692,0.051537,0.049525,1.371385,0.135390,0.431665,1.276457,0.107075,0.070514,1.328823,0.099870,0.050854,1.181396,-0.007543,0.894072,1.370061
40,0.400000,-0.113919,0.855171,1.162294,-0.202817,0.682161,1.238796,-0.159544,0.275899,1.270201,-0.047717,0.046639,1.342021,-0.129191,0.432967,1.252795,-0.098962,0.069702,1.283785,-0.093298,0.049502,1.151061,0.147528,0.847479,1.192866,0.205679,0.692953,1.268727,0.164672,0.255702,1.307292,0.051471,0.049687,1.371315,0.134422,0.431812,1.275660,0.106994,0.070642,1.328752,0.099863,0.050908,1.181356,-0.009261,0.893958,1.369819
41,0.410000,-0.114766,0.855781,1.161021,-0.204089,0.681888,1.238330,-0.160165,0.275675,1.270348,-0.047858,0.046543,1.342027,-0.130144,0.432814,1.252888,-0.099246,0.069724,1.283920,-0.093344,0.049492,1.151021,0.145984,0.847630,1.192781,0.204287,0.693121,1.268528,0.164115,0.256024,1.306896,0.051406,0.049869,1.371248,0.133456,0.431965,1.274872,0.106920,0.070779,1.328682,0.099897,0.051055,1.181327,-0.011007,0.893866,1.369589
42,0.420000,-0.115241,0.856521,1.159444,-0.205541,0.681723,1.237958,-0.160809,0.275433,1.270475,-0.047927,0.046537,1.342102,-0.131111,0.432663,1.252968,-0.099455,0.069687,1.284022,-0.093395,0.049498,1.150963,0.144433,0.847771,1.192722,0.202904,0.693295,1.268394,0.163569,0.256362,1.306504,0.051338,0.050055,1.371177,0.132495,0.432121,1.274091,0.106855,0.070920,1.328613,0.099992,0.051290,1.181307,-0.012771,0.893797,1.369365
43,0.430000,-0.115485,0.857371,1.157718,-0.206948,0.681523,1.237579,-0.161469,0.275170,1.270586,-0.047973,0.046539,1.342181,-0.132092,0.432509,1.253040,-0.099583,0.069578,1.284084,-0.093448,0.049515,1.150878,0.142882,0.847895,1.192685,0.201525,0.693459,1.268321,0.163039,0.256712,1.306117,0.051269,0.050240,1.371100,0.131558,0.432268,1.273316,0.106804,0.071061,1.328545,0.100123,0.051555,1.181288,-0.014545,0.893752,1.369141
44,0.440000,-0.115848,0.858096,1.156173,-0.208289,0.681281,1.237197,-0.162136,0.274890,1.270680,-0.048044,0.046495,1.342227,-0.133085,0.432352,1.253104,-0.099621,0.069388,1.284100,-0.093521,0.049539,1.150763,0.141335,0.848001,1.192672,0.200149,0.693608,1.268299,0.162524,0.257057,1.305737,0.051204,0.050425,1.371019,0.130660,0.432402,1.272550,0.106764,0.071205,1.328475,0.100216,0.051736,1.181255,-0.016323,0.893728,1.368915
45,0.450000,-0.116458,0.858602,1.154905,-0.209769,0.681130,1.236918,-0.162797,0.274600,1.270758,-0.048140,0.046421,1.342251,-0.134081,0.432186,1.253152,-0.099642,0.069180,1.284101,-0.093649,0.049566,1.150628,0.139791,0.848094,1.192679,0.198786,0.693743,1.268314,0.162018,0.257381,1.305367,0.051140,0.050615,1.370936,0.129793,0.432539,1.271798,0.106733,0.071356,1.328406,0.100239,0.051788,1.181200,-0.018098,0.893726,1.368693
46,0.460000,-0.117246,0.858951,1.153840,-0.211200,0.680944,1.236639,-0.163447,0.274302,1.270827,-0.048260,0.046325,1.342252,-0.135072,0.432014,1.253180,-0.099709,0.069013,1.284115,-0.093860,0.049613,1.150473,0.138252,0.848178,1.192702,0.197432,0.693870,1.268361,0.161519,0.257677,1.304998,0.051077,0.050819,1.370858,0.128938,0.432691,1.271055,0.106710,0.071521,1.328342,0.100206,0.051710,1.181133,-0.019870,0.893748,1.368482
47,0.470000,-0.118200,0.859165,1.152968,-0.212401,0.680611,1.236281,-0.164078,0.274006,1.270880,-0.048405,0.046214,1.342232,-0.136055,0.431846,1.253184,-0.099806,0.068882,1.284140,-0.094143,0.049640,1.150301,0.136721,0.848261,1.192737,0.196071,0.694007,1.268437,0.161015,0.257967,1.304621,0.051008,0.051045,1.370789,0.128085,0.432863,1.270309,0.106687,0.071705,1.328286,0.100151,0.051560,1.181070,-0.021636,0.893793,1.368288
48,0.480000,-0.119315,0.859252,1.152285,-0.213572,0.680271,1.235949,-0.164681,0.273728,1.270900,-0.048572,0.046089,1.342193,-0.137027,0.431690,1.253165,-0.099924,0.068784,1.284173,-0.094446,0.049532,1.150135,0.135198,0.848350,1.192781,0.194697,0.694156,1.268529,0.160498,0.258277,1.304234,0.050930,0.051300,1.370732,0.127236,0.433050,1.269549,0.106658,0.071906,1.328243,0.100127,0.051476,1.181023,-0.023396,0.893854,1.368112
49,0.490000,-0.120545,0.859249,1.151745,-0.214894,0.680040,1.235721,-0.165258,0.273465,1.270905,-0.048763,0.045946,1.342132,-0.137985,0.431544,1.253131,-0.100058,0.068714,1.284212,-0.094702,0.049306,1.149983,0.133678,0.848448,1.192837,0.193333,0.694301,1.268613,0.159979,0.258607,1.303829,0.050839,0.051584,1.370694,0.126400,0.433250,1.268768,0.106620,0.072125,1.328216,0.100157,0.051518,1.180994,-0.025144,0.893925,1.367951
50,0.500000,-0.121825,0.859202,1.151285,-0.216166,0.679780,1.235485,-0.165816,0.273209,1.270920,-0.048989,0.045771,1.342039,-0.138917,0.431400,1.253095,-0.100209,0.068666,1.284261,-0.094880,0.049024,1.149838,0.132159,0.848550,1.192909,0.191975,0.694464,1.268693,0.159466,0.258956,1.303403,0.050733,0.051893,1.370675,0.125573,0.433452,1.267958,0.106570,0.072361,1.328210,0.100247,0.051673,1.180993,-0.026877,0.893996,1.367805
51,0.510000,-0.123123,0.859135,1.150875,-0.217387,0.679499,1.235249,-0.166361,0.272963,1.270925,-0.049220,0.045599,1.341940,-0.139825,0.431254,1.253064,-0.100388,0.068638,1.284321,-0.095017,0.048672,1.149698,0.130651,0.848656,1.192993,0.190617,0.694662,1.268771,0.158962,0.259321,1.302951,0.050606,0.052216,1.370675,0.124760,0.433645,1.267107,0.106509,0.072615,1.328228,0.100404,0.051946,1.181034,-0.028585,0.894061,1.367678
52,0.520000,-0.124446,0.859039,1.150529,-0.218739,0.679323,1.235110,-0.166896,0.272735,1.270879,-0.049378,0.045518,1.341903,-0.140720,0.431109,1.253040,-0.100607,0.068635,1.284393,-0.095102,0.048345,1.149585,0.129177,0.848768,1.193081,0.189295,0.694859,1.268813,0.158476,0.259690,1.302473,0.050455,0.052544,1.370695,0.123983,0.433812,1.266204,0.106431,0.072891,1.328274,0.100597,0.052300,1.181104,-0.030263,0.894112,1.367566
53,0.530000,-0.125787,0.858913,1.150246,-0.220027,0.679120,1.234959,-0.167418,0.272518,1.270776,-0.049410,0.045576,1.341976,-0.141610,0.430969,1.253019,-0.100786,0.068600,1.284440,-0.095114,0.048129,1.149519,0.127741,0.848887,1.193168,0.188027,0.695022,1.268790,0.158011,0.260064,1.301973,0.050273,0.052875,1.370735,0.123250,0.433959,1.265238,0.106329,0.073191,1.328355,0.100755,0.052633,1.181181,-0.031906,0.894143,1.367465
54,0.540000,-0.127114,0.858778,1.149997,-0.221265,0.678894,1.234796,-0.167923,0.272288,1.270649,-0.049342,0.045723,1.342125,-0.142489,0.430830,1.252998,-0.100831,0.068469,1.284426,-0.095064,0.048023,1.149508,0.126337,0.849011,1.193254,0.186807,0.695141,1.268702,0.157557,0.260446,1.301447,0.050045,0.053212,1.370802,0.122549,0.434102,1.264209,0.106195,0.073521,1.328479,0.100850,0.052897,1.181277,-0.033509,0.894153,1.367371
55,0.550000,-0.128393,0.858660,1.149752,-0.222646,0.678778,1.234722,-0.168390,0.272032,1.270507,-0.049263,0.045857,1.342268,-0.143343,0.430687,1.252970,-0.100717,0.068236,1.284346,-0.094955,0.047948,1.149521,0.124962,0.849135,1.193338,0.185631,0.695234,1.268574,0.157096,0.260824,1.300896,0.049759,0.053570,1.370908,0.121862,0.434243,1.263117,0.106015,0.073884,1.328656,0.100883,0.053132,1.181390,-0.035067,0.894140,1.367284
56,0.560000,-0.129623,0.858562,1.149508,-0.223973,0.678653,1.234659,-0.168795,0.271755,1.270337,-0.049221,0.045938,1.342381,-0.144160,0.430541,1.252935,-0.100486,0.067945,1.284225,-0.094789,0.047819,1.149529,0.123618,0.849258,1.193416,0.184493,0.695326,1.268423,0.156617,0.261198,1.300326,0.049401,0.053972,1.371072,0.121174,0.434381,1.261957,0.105768,0.074279,1.328893,0.100849,0.053368,1.181522,-0.036575,0.894105,1.367208
57,0.570000,-0.130836,0.858463,1.149296,-0.225076,0.678409,1.234521,-0.169127,0.271470,1.270106,-0.049203,0.045990,1.342477,-0.144930,0.430398,1.252898,-0.100269,0.067709,1.284119,-0.094559,0.047737,1.149578,0.122308,0.849373,1.193483,0.183386,0.695414,1.268220,0.156109,0.261578,1.299752,0.048957,0.054447,1.371312,0.120472,0.434520,1.260721,0.105434,0.074712,1.329208,0.100749,0.053611,1.181695,-0.038031,0.894053,1.367151
58,0.580000,-0.132057,0.858348,1.149142,-0.225967,0.678052,1.234303,-0.169387,0.271173,1.269786,-0.049189,0.046037,1.342556,-0.145649,0.430257,1.252855,-0.100131,0.067583,1.284052,-0.094331,0.047747,1.149664,0.121029,0.849478,1.193535,0.182308,0.695489,1.267942,0.155558,0.261964,1.299195,0.048413,0.055030,1.371651,0.119759,0.434664,1.259411,0.104997,0.075199,1.329625,0.100613,0.053893,1.181972,-0.039431,0.893985,1.367112
59,0.590000,-0.133281,0.858220,1.149042,-0.226834,0.677698,1.234084,-0.169591,0.270857,1.269432,-0.049166,0.046086,1.342617,-0.146320,0.430117,1.252800,-0.100068,0.067552,1.284019,-0.094169,0.047796,1.149746,0.119782,0.849570,1.193572,0.181248,0.695556,1.267609,0.154954,0.262355,1.298677,0.047751,0.055735,1.372107,0.119038,0.434812,1.258035,0.104441,0.075753,1.330177,0.100514,0.054271,1.182451,-0.040769,0.893898,1.367087
60,0.600000,-0.134486,0.858091,1.148972,-0.227838,0.677454,1.233950,-0.169766,0.270560,1.269104,-0.049129,0.046129,1.342661,-0.146945,0.429971,1.252725,-0.100077,0.067598,1.284020,-0.094061,0.047882,1.149841,0.118565,0.849649,1.193593,0.180198,0.695622,1.267261,0.154298,0.262762,1.298225,0.046948,0.056564,1.372701,0.118322,0.434949,1.256597,0.103741,0.076383,1.330902,0.100489,0.054753,1.183198,-0.042044,0.893785,1.367062
61,0.610000,-0.135649,0.857978,1.148904,-0.228753,0.677180,1.233798,-0.169911,0.270267,1.268786,-0.049075,0.046157,1.342688,-0.147527,0.429812,1.252622,-0.100167,0.067715,1.284057,-0.094001,0.048007,1.149964,0.117383,0.849716,1.193595,0.179182,0.695663,1.266891,0.153583,0.263199,1.297872,0.045945,0.057500,1.373430,0.117623,0.435065,1.255106,0.102879,0.077094,1.331830,0.100542,0.055306,1.184245,-0.043254,0.893643,1.367033
62,0.620000,-0.136766,0.857881,1.148826,-0.229584,0.676878,1.233632,-0.170018,0.269931,1.268444,-0.049003,0.046162,1.342695,-0.148073,0.429638,1.252486,-0.100355,0.067913,1.284139,-0.093853,0.048195,1.150141,0.116241,0.849771,1.193576,0.178213,0.695653,1.266457,0.152791,0.263665,1.297659,0.044659,0.058488,1.374262,0.116934,0.435169,1.253580,0.101845,0.077893,1.332988,0.100632,0.055864,1.185596,-0.044401,0.893475,1.366997
63,0.630000,-0.137852,0.857786,1.148751,-0.230536,0.676669,1.233539,-0.170106,0.269583,1.268086,-0.048915,0.046143,1.342683,-0.148591,0.429453,1.252311,-0.100582,0.068147,1.284239,-0.093558,0.048432,1.150345,0.115142,0.849811,1.193531,0.177267,0.695621,1.265970,0.151915,0.264161,1.297629,0.043090,0.059541,1.375226,0.116241,0.435268,1.252049,0.100633,0.078786,1.334399,0.100669,0.056335,1.187214,-0.045488,0.893285,1.366956
64,0.640000,-0.138918,0.857682,1.148689,-0.231398,0.676412,1.233395,-0.170191,0.269259,1.267727,-0.048816,0.046108,1.342656,-0.149091,0.429264,1.252094,-0.100702,0.068313,1.284298,-0.093301,0.048692,1.150519,0.114088,0.849834,1.193463,0.176342,0.695598,1.265459,0.150952,0.264683,1.297815,0.041297,0.060719,1.376413,0.115547,0.435370,1.250536,0.099240,0.079779,1.336069,0.100587,0.056698,1.189079,-0.046522,0.893083,1.366912
65,0.650000,-0.139966,0.857565,1.148649,-0.232147,0.676106,1.233184,-0.170266,0.268951,1.267372,-0.048720,0.046066,1.342631,-0.149569,0.429075,1.251839,-0.100644,0.068358,1.284287,-0.093180,0.048986,1.150655,0.113070,0.849841,1.193376,0.175454,0.695594,1.264946,0.149878,0.265249,1.298211,0.039300,0.062047,1.377863,0.114852,0.435489,1.249053,0.097666,0.080875,1.337995,0.100342,0.056970,1.191196,-0.047508,0.892878,1.366865
66,0.660000,-0.140998,0.857436,1.148628,-0.232979,0.675887,1.233013,-0.170325,0.268665,1.267039,-0.048625,0.046027,1.342612,-0.150013,0.428887,1.251554,-0.100404,0.068287,1.284210,-0.093175,0.049330,1.150750,0.112086,0.849836,1.193277,0.174607,0.695625,1.264454,0.148676,0.265888,1.298775,0.037117,0.063571,1.379570,0.114155,0.435628,1.247615,0.095921,0.082082,1.340170,0.099891,0.057167,1.193566,-0.048453,0.892682,1.366816
67,0.670000,-0.141999,0.857309,1.148605,-0.233728,0.675646,1.232812,-0.170431,0.268447,1.266783,-0.048516,0.046004,1.342588,-0.150415,0.428706,1.251246,-0.100058,0.068152,1.284096,-0.093278,0.049736,1.150795,0.111135,0.849829,1.193169,0.173797,0.695691,1.264000,0.147385,0.266584,1.299494,0.034748,0.065303,1.381492,0.113456,0.435785,1.246242,0.094019,0.083399,1.342577,0.099216,0.057300,1.196165,-0.049366,0.892500,1.366759
68,0.680000,-0.142957,0.857201,1.148559,-0.234406,0.675397,1.232596,-0.170650,0.268344,1.266652,-0.048388,0.045997,1.342553,-0.150781,0.428540,1.250918,-0.099771,0.068064,1.284010,-0.093447,0.050147,1.150805,0.110216,0.849828,1.193055,0.173020,0.695758,1.263565,0.146037,0.267318,1.300368,0.032194,0.067216,1.383586,0.112753,0.435953,1.244946,0.091976,0.084814,1.345192,0.098345,0.057413,1.198991,-0.050251,0.892330,1.366688
69,0.690000,-0.143863,0.857120,1.148472,-0.235200,0.675268,1.232455,-0.170928,0.268320,1.266589,-0.048248,0.045998,1.342502,-0.151124,0.428395,1.250576,-0.099632,0.068069,1.283980,-0.093610,0.050434,1.150829,0.109334,0.849840,1.192937,0.172278,0.695799,1.263130,0.144643,0.268094,1.301381,0.029528,0.069309,1.385862,0.112055,0.436128,1.243735,0.089805,0.086314,1.347986,0.097347,0.057583,1.202071,-0.051108,0.892170,1.366598
70,0.700000,-0.144713,0.857058,1.148340,-0.235937,0.675138,1.232283,-0.171199,0.268301,1.266475,-0.048100,0.045993,1.342433,-0.151461,0.428270,1.250225,-0.099655,0.068156,1.284006,-0.093746,0.050538,1.150895,0.108494,0.849866,1.192815,0.171574,0.695821,1.262704,0.143203,0.268903,1.302504,0.026807,0.071544,1.388310,0.111388,0.436296,1.242609,0.087521,0.087894,1.350933,0.096264,0.057843,1.205404,-0.051931,0.892021,1.366486
71,0.710000,-0.145507,0.857010,1.148167,-0.236646,0.675019,1.232078,-0.171463,0.268258,1.266284,-0.047951,0.045951,1.342351,-0.151809,0.428160,1.249877,-0.099853,0.068328,1.284089,-0.093876,0.050460,1.151011,0.107702,0.849903,1.192690,0.170903,0.695837,1.262300,0.141702,0.269727,1.303708,0.024074,0.073935,1.390895,0.110771,0.436446,1.241572,0.085140,0.089550,1.354012,0.095108,0.058193,1.208968,-0.052721,0.891885,1.366350
72,0.720000,-0.146242,0.856977,1.147954,-0.237522,0.675027,1.231931,-0.171732,0.268203,1.266042,-0.047810,0.045849,1.342270,-0.152175,0.428059,1.249547,-0.100156,0.068536,1.284204,-0.093952,0.050283,1.151191,0.106959,0.849946,1.192564,0.170256,0.695857,1.261922,0.140142,0.270556,1.304989,0.021351,0.076500,1.393618,0.110196,0.436580,1.240629,0.082678,0.091270,1.357201,0.093867,0.058607,1.212708,-0.053479,0.891764,1.366189
73,0.730000,-0.146927,0.856954,1.147713,-0.238355,0.675013,1.231736,-0.172008,0.268143,1.265783,-0.047668,0.045687,1.342185,-0.152562,0.427966,1.249244,-0.100413,0.068674,1.284289,-0.093932,0.050149,1.151407,0.106267,0.849991,1.192436,0.169620,0.695898,1.261578,0.138549,0.271414,1.306379,0.018574,0.079132,1.396479,0.109644,0.436707,1.239786,0.080145,0.093053,1.360477,0.092501,0.059012,1.216547,-0.054209,0.891663,1.366003
74,0.740000,-0.147564,0.856943,1.147443,-0.238978,0.674886,1.231432,-0.172290,0.268079,1.265554,-0.047532,0.045504,1.342098,-0.152957,0.427881,1.248976,-0.100551,0.068696,1.284318,-0.093903,0.050081,1.151588,0.105621,0.850043,1.192301,0.169005,0.695958,1.261261,0.136939,0.272337,1.307894,0.015704,0.081778,1.399453,0.109104,0.436843,1.239038,0.077552,0.094901,1.363820,0.090997,0.059375,1.220442,-0.054915,0.891585,1.365794
75,0.750000,-0.148150,0.856942,1.147138,-0.239445,0.674703,1.231070,-0.172583,0.268018,1.265377,-0.047442,0.045360,1.342020,-0.153341,0.427804,1.248752,-0.100568,0.068610,1.284297,-0.093933,0.050046,1.151706,0.105015,0.850103,1.192163,0.168425,0.696026,1.260969,0.135325,0.273323,1.309513,0.012778,0.084462,1.402495,0.108584,0.437001,1.238380,0.074907,0.096815,1.367213,0.089365,0.059709,1.224382,-0.055604,0.891536,1.365567
76,0.760000,-0.148698,0.856943,1.146812,-0.239774,0.674479,1.230670,-0.172901,0.267967,1.265249,-0.047403,0.045277,1.341959,-0.153701,0.427741,1.248577,-0.100450,0.068412,1.284225,-0.094011,0.050041,1.151778,0.104443,0.850167,1.192026,0.167881,0.696100,1.260701,0.133713,0.274359,1.311218,0.009841,0.087179,1.405570,0.108090,0.437189,1.237813,0.072226,0.098788,1.370640,0.087613,0.060011,1.228352,-0.056276,0.891521,1.365327
77,0.770000,-0.149220,0.856940,1.146477,-0.239965,0.674206,1.230226,-0.173264,0.267934,1.265166,-0.047402,0.045246,1.341924,-0.154042,0.427696,1.248448,-0.100263,0.068152,1.284130,-0.094134,0.050059,1.151811,0.103902,0.850235,1.191890,0.167388,0.696164,1.260449,0.132112,0.275417,1.312980,0.006889,0.089936,1.408678,0.107634,0.437394,1.237334,0.069528,0.100812,1.374081,0.085746,0.060267,1.232321,-0.056931,0.891541,1.365077
78,0.780000,-0.149717,0.856936,1.146129,-0.240194,0.673986,1.229816,-0.173656,0.267949,1.265193,-0.047440,0.045249,1.341918,-0.154372,0.427674,1.248359,-0.100162,0.067937,1.284069,-0.094270,0.050096,1.151833,0.103393,0.850306,1.191756,0.166960,0.696196,1.260197,0.130529,0.276478,1.314771,0.003902,0.092739,1.411829,0.107234,0.437592,1.236943,0.066827,0.102870,1.377511,0.083790,0.060493,1.236278,-0.057566,0.891593,1.364818
79,0.790000,-0.150189,0.856935,1.145770,-0.240597,0.673895,1.229496,-0.174061,0.268036,1.265401,-0.047513,0.045254,1.341936,-0.154701,0.427672,1.248300,-0.100230,0.067810,1.284069,-0.094391,0.050145,1.151864,0.102915,0.850379,1.191625,0.166578,0.696218,1.259962,0.128971,0.277546,1.316583,0.000908,0.095559,1.415023,0.106904,0.437772,1.236640,0.064139,0.104942,1.380911,0.081778,0.060733,1.240249,-0.058178,0.891671,1.364549
80,0.800000,-0.150638,0.856935,1.145410,-0.241121,0.673889,1.229244,-0.174520,0.268179,1.265698,-0.047626,0.045247,1.341976,-0.155037,0.427687,1.248264,-0.100474,0.067758,1.284127,-0.094500,0.050199,1.151900,0.102469,0.850452,1.191494,0.166205,0.696285,1.259790,0.127450,0.278611,1.318403,-0.002048,0.098329,1.418263,0.106648,0.437932,1.236421,0.061480,0.107012,1.384267,0.079724,0.060997,1.244226,-0.058765,0.891771,1.364269
81,0.810000,-0.151059,0.856941,1.145048,-0.241795,0.673992,1.229091,-0.174961,0.268279,1.265970,-0.047779,0.045226,1.342036,-0.155385,0.427714,1.248244,-0.100896,0.067774,1.284245,-0.094606,0.050259,1.151940,0.102050,0.850522,1.191364,0.165826,0.696421,1.259703,0.125973,0.279670,1.320214,-0.004944,0.101024,1.421508,0.106457,0.438079,1.236284,0.058857,0.109058,1.387566,0.077632,0.061276,1.248174,-0.059324,0.891889,1.363985
82,0.820000,-0.151452,0.856951,1.144691,-0.242466,0.674127,1.228971,-0.175272,0.268254,1.266196,-0.047965,0.045193,1.342111,-0.155748,0.427752,1.248232,-0.101417,0.067807,1.284397,-0.094749,0.050337,1.151959,0.101659,0.850593,1.191232,0.165437,0.696617,1.259697,0.124529,0.280732,1.321993,-0.007795,0.103701,1.424653,0.106315,0.438228,1.236223,0.056273,0.111067,1.390790,0.075505,0.061574,1.252069,-0.059853,0.892023,1.363698
83,0.830000,-0.151815,0.856964,1.144351,-0.242968,0.674202,1.228802,-0.175554,0.268194,1.266397,-0.048172,0.045159,1.342196,-0.156123,0.427800,1.248222,-0.101886,0.067758,1.284528,-0.094964,0.050450,1.151930,0.101298,0.850668,1.191096,0.165038,0.696857,1.259754,0.123096,0.281787,1.323725,-0.010613,0.106392,1.427638,0.106207,0.438389,1.236237,0.053730,0.113043,1.393923,0.073345,0.061888,1.255898,-0.060351,0.892171,1.363408
84,0.840000,-0.152148,0.856979,1.144027,-0.243339,0.674245,1.228602,-0.175896,0.268183,1.266588,-0.048387,0.045137,1.342284,-0.156506,0.427858,1.248209,-0.102224,0.067590,1.284608,-0.095251,0.050616,1.151845,0.100964,0.850750,1.190952,0.164655,0.697108,1.259829,0.121670,0.282810,1.325420,-0.013396,0.109082,1.430454,0.106128,0.438567,1.236321,0.051225,0.114981,1.396952,0.071178,0.062206,1.259650,-0.060818,0.892332,1.363119
85,0.850000,-0.152447,0.857002,1.143710,-0.243604,0.674273,1.228382,-0.176274,0.268209,1.266769,-0.048603,0.045132,1.342371,-0.156891,0.427930,1.248191,-0.102416,0.067309,1.284632,-0.095576,0.050827,1.151727,0.100658,0.850840,1.190801,0.164297,0.697351,1.259900,0.120267,0.283803,1.327098,-0.016134,0.111748,1.433102,0.106076,0.438765,1.236478,0.048755,0.116861,1.399866,0.069049,0.062524,1.263317,-0.061254,0.892504,1.362830
86,0.860000,-0.152707,0.857039,1.143389,-0.243756,0.674272,1.228134,-0.176666,0.268258,1.266923,-0.048815,0.045142,1.342455,-0.157267,0.428013,1.248168,-0.102510,0.066970,1.284624,-0.095885,0.051018,1.151637,0.100376,0.850933,1.190642,0.163962,0.697590,1.259972,0.118899,0.284780,1.328772,-0.018820,0.114352,1.435566,0.106057,0.438983,1.236709,0.046329,0.118678,1.402660,0.066984,0.062836,1.266896,-0.061657,0.892681,1.362539
87,0.870000,-0.152930,0.857092,1.143054,-0.243781,0.674220,1.227842,-0.177053,0.268315,1.267049,-0.049023,0.045161,1.342535,-0.157625,0.428103,1.248145,-0.102642,0.066679,1.284636,-0.096179,0.051123,1.151602,0.100120,0.851024,1.190477,0.163645,0.697832,1.260052,0.117572,0.285753,1.330445,-0.021457,0.116859,1.437824,0.106088,0.439217,1.237015,0.043970,0.120428,1.405322,0.064995,0.063110,1.270382,-0.062026,0.892859,1.362245
88,0.880000,-0.153117,0.857157,1.142701,-0.243660,0.674099,1.227484,-0.177419,0.268369,1.267174,-0.049233,0.045182,1.342613,-0.157960,0.428191,1.248132,-0.102880,0.066483,1.284693,-0.096455,0.051171,1.151599,0.099891,0.851109,1.190309,0.163350,0.698070,1.260138,0.116279,0.286708,1.332098,-0.024016,0.119281,1.439891,0.106202,0.439445,1.237394,0.041699,0.122093,1.407831,0.063105,0.063307,1.273767,-0.062363,0.893034,1.361947
89,0.890000,-0.153275,0.857228,1.142328,-0.243533,0.673977,1.227123,-0.177769,0.268435,1.267346,-0.049444,0.045197,1.342687,-0.158272,0.428273,1.248142,-0.103221,0.066376,1.284791,-0.096671,0.051275,1.151579,0.099692,0.851187,1.190138,0.163095,0.698281,1.260220,0.115028,0.287607,1.333690,-0.026432,0.121662,1.441820,0.106425,0.439635,1.237840,0.039530,0.123655,1.410164,0.061334,0.063404,1.277043,-0.062670,0.893205,1.361641
90,0.900000,-0.153409,0.857300,1.141936,-0.243532,0.673924,1.226821,-0.178106,0.268529,1.267588,-0.049651,0.045199,1.342759,-0.158564,0.428346,1.248180,-0.103669,0.066360,1.284932,-0.096837,0.051439,1.151541,0.099521,0.851253,1.189970,0.162881,0.698455,1.260296,0.113849,0.288428,1.335198,-0.028672,0.124009,1.443627,0.106772,0.439794,1.238353,0.037476,0.125100,1.412309,0.059694,0.063397,1.280201,-0.062952,0.893371,1.361325
91,0.910000,-0.153507,0.857368,1.141517,-0.243633,0.673932,1.226559,-0.178405,0.268622,1.267861,-0.049846,0.045189,1.342831,-0.158828,0.428410,1.248258,-0.104158,0.066395,1.285092,-0.097006,0.051559,1.151525,0.099377,0.851302,1.189810,0.162694,0.698612,1.260382,0.112744,0.289173,1.336615,-0.030750,0.126278,1.445279,0.107257,0.439960,1.238945,0.035547,0.126421,1.414253,0.058156,0.063253,1.283205,-0.063215,0.893533,1.360998
92,0.920000,-0.153565,0.857431,1.141072,-0.243787,0.673983,1.226305,-0.178647,0.268690,1.268131,-0.050022,0.045172,1.342903,-0.159054,0.428463,1.248389,-0.104545,0.066386,1.285221,-0.097186,0.051608,1.151542,0.099260,0.851329,1.189660,0.162518,0.698770,1.260493,0.111714,0.289848,1.337938,-0.032689,0.128412,1.446719,0.107762,0.440143,1.239579,0.033750,0.127605,1.415988,0.056644,0.062907,1.285976,-0.063460,0.893694,1.360660
